Id,userId,movieId,rating
298,6,131,3.585885763168335
299,6,133,3.667917251586914
300,6,134,4.125264883041382
301,6,135,3.814486265182495
302,6,136,3.788180947303772
303,6,143,3.499843180179596
304,6,151,3.382817804813385
305,6,154,3.551284372806549
306,6,156,3.695245087146759
307,6,175,3.5701212286949158
308,6,180,3.803488612174988
309,6,183,3.868141770362854
310,6,187,3.9679285883903503
311,6,188,3.500249981880188
312,6,189,3.680710196495056
313,6,193,3.7378710508346558
314,6,195,3.7085193395614624
315,6,197,4.007569253444672
316,6,199,4.0392884612083435
317,6,204,3.621331751346588
318,6,205,3.7837523221969604
319,6,208,3.733106553554535
320,6,209,3.816388249397278
321,6,211,3.7518149614334106
322,6,213,3.9175933599472046
323,6,221,3.656669557094574
324,6,238,3.682679533958435
325,6,248,3.457558751106262
326,6,258,3.575965166091919
327,6,269,3.7060391902923584
328,6,275,3.7347057461738586
329,6,276,3.3987540006637573
330,6,284,3.0040597915649414
331,6,286,3.4573358297348022
332,6,294,2.859121561050415
333,6,297,3.7230417132377625
334,6,301,3.099677264690399
335,6,304,3.3012360334396362
336,6,318,4.253968596458435
337,6,357,4.136756658554077
338,6,423,3.6514100432395935
339,6,432,3.7148362398147583
340,6,458,3.0000850558280945
341,6,459,3.4879857301712036
342,6,463,3.6136025190353394
343,6,466,3.3826103806495667
344,6,467,3.692077100276947
345,6,469,3.5006892681121826
346,6,470,3.4351783990859985
347,6,471,3.3694541454315186
348,6,475,3.5694217681884766
349,6,476,2.8523999452590942
350,6,477,2.899317145347595
351,6,478,3.931358754634857
352,6,479,4.098438918590546
353,6,480,4.154082834720612
354,6,481,3.595261573791504
355,6,483,4.331498444080353
356,6,484,4.0321749448776245
357,6,486,3.5590291023254395
358,6,487,3.8968482613563538
359,6,488,4.213504195213318
360,6,492,3.56519877910614
361,6,498,3.958260416984558
362,6,499,3.78143846988678
363,6,500,3.489775061607361
364,6,506,3.6107444763183594
365,6,508,3.378622531890869
366,6,509,3.5953596234321594
367,6,511,4.017457664012909
368,6,513,4.087791442871094
369,6,515,4.078947305679321
370,6,517,3.5748255252838135
371,6,518,3.7067702412605286
372,6,521,3.625900447368622
373,6,523,3.753579258918762
374,6,524,3.8663092255592346
375,6,525,3.694521486759186
376,6,526,3.6755967140197754
377,6,528,4.012172520160675
378,6,532,3.3629873394966125
379,6,534,3.1513410806655884
380,7,7,4.033439755439758
381,7,8,4.288352727890015
382,7,10,4.215966761112213
383,7,22,4.414986670017242
384,7,28,4.207258820533752
385,7,32,4.0502360463142395
386,7,44,3.5845306515693665
387,7,53,3.3330443501472473
388,7,54,3.728955090045929
389,7,72,3.488207757472992
390,7,78,2.7890634536743164
391,7,79,4.376092255115509
392,7,81,3.743167221546173
393,7,82,4.097498655319214
394,7,89,4.403594136238098
395,7,90,3.481064736843109
396,7,92,3.9001280069351196
397,7,93,4.128466844558716
398,7,101,3.899165987968445
399,7,106,3.152388334274292
400,7,118,3.537447452545166
401,7,121,3.6696529388427734
402,7,126,4.054479002952576
403,7,127,4.557718336582184
404,7,131,4.097843170166016
405,7,133,4.17701929807663
406,7,136,4.292536675930023
407,7,139,3.284151554107666
408,7,142,3.4382909536361694
409,7,151,3.900490701198578
410,7,153,4.030299186706543
411,7,154,4.064354300498962
412,7,156,4.2033252120018005
413,7,161,3.8274523615837097
414,7,162,3.893342614173889
415,7,163,3.837237060070038
416,7,166,4.407166838645935
417,7,168,4.363686740398407
418,7,171,4.395849704742432
419,7,172,4.464197158813477
420,7,174,4.508667588233948
421,7,176,4.226188659667969
422,7,177,4.091508388519287
423,7,181,4.3120428919792175
424,7,182,4.285015761852264
425,7,183,4.368974566459656
426,7,185,4.472471177577972
427,7,188,4.014855921268463
428,7,190,4.510255455970764
429,7,191,4.4557636976242065
430,7,193,4.244290292263031
431,7,195,4.216090440750122
432,7,196,4.237323999404907
433,7,200,4.102373719215393
434,7,203,4.1104137897491455
435,7,205,4.288293719291687
436,7,207,4.186013340950012
437,7,208,4.239717125892639
438,7,210,4.212132394313812
439,7,212,3.987344205379486
440,7,223,4.422339498996735
441,7,226,3.6679524183273315
442,7,227,3.6935248970985413
443,7,228,4.12579208612442
444,7,232,3.570639491081238
445,7,241,3.8753503561019897
446,7,259,3.0386853218078613
447,7,260,2.812425196170807
448,7,264,2.981330156326294
449,7,266,3.092990815639496
450,7,268,4.16206419467926
451,7,269,4.213706851005554
452,7,273,3.8375547528266907
453,7,281,3.3847811818122864
454,7,285,4.54342782497406
455,7,288,3.7201184034347534
456,7,300,3.9593565464019775
457,7,307,3.76600980758667
458,7,334,3.6398738622665405
459,7,378,3.9641782641410828
460,7,382,3.856819272041321
461,7,385,4.0089938044548035
462,7,389,3.7922000885009766
463,7,393,3.7356525659561157
464,7,396,3.29170823097229
465,7,399,3.5585662722587585
466,7,401,3.059908151626587
467,7,404,3.826257586479187
468,7,418,3.7518760561943054
469,7,420,3.890295922756195
470,7,423,4.161111116409302
471,7,428,4.129256010055542
472,7,430,4.402742981910706
473,7,431,3.917340636253357
474,7,432,4.222162663936615
475,7,435,4.262842535972595
476,7,448,3.8975125551223755
477,7,450,2.8606870770454407
478,7,451,3.691151440143585
479,7,455,3.5381951928138733
480,7,461,3.810751438140869
481,7,471,3.8874340057373047
482,7,472,3.3578479290008545
483,7,479,4.587554633617401
484,7,480,4.640023112297058
485,7,481,4.106909334659576
486,7,482,4.326333403587341
487,7,483,4.806444048881531
488,7,484,4.524898529052734
489,7,485,4.0770310163497925
490,7,489,4.40376877784729
491,7,491,4.077331721782684
492,7,492,4.0778279304504395
493,7,495,3.8129225373268127
494,7,496,4.388348460197449
495,7,497,4.146304726600647
496,7,498,4.454788565635681
497,7,501,3.7687060236930847
498,7,504,4.138226211071014
499,7,505,4.397053122520447
500,7,511,4.510956406593323
501,7,514,4.245062470436096
502,7,515,4.569142162799835
503,7,519,4.279294908046722
504,7,520,4.429287314414978
505,7,526,4.184415340423584
506,7,528,4.505945444107056
507,7,530,4.285343587398529
508,7,537,4.086483120918274
509,7,541,3.392997980117798
510,7,542,2.7138158679008484
511,7,543,4.116790294647217
512,7,548,2.6707717776298523
513,7,550,3.6349648237228394
514,7,553,3.639114499092102
515,7,554,3.218945264816284
516,7,555,2.7525341510772705
517,7,559,3.5278767347335815
518,7,560,3.270505666732788
519,7,562,3.4633290767669678
520,7,563,3.022700250148773
521,7,564,2.4477845430374146
522,7,567,3.4398990869522095
523,7,570,3.43658983707428
524,7,576,3.4222114086151123
525,7,579,3.0896031856536865
526,7,580,3.7406080961227417
527,7,581,3.4844955801963806
528,7,582,4.051726460456848
529,7,587,3.894173502922058
530,7,589,4.045840501785278
531,7,599,3.701372444629669
532,7,604,4.350062608718872
533,7,608,4.196780323982239
534,7,614,4.075910449028015
535,7,618,3.798888623714447
536,7,619,3.4242159128189087
537,7,621,3.5593390464782715
538,7,622,3.707023561000824
539,7,623,3.347579836845398
540,7,624,3.7338167428970337
541,7,626,3.2246899604797363
542,7,627,3.5184943675994873
543,7,630,3.741937279701233
544,7,633,4.282917678356171
545,7,636,3.7113958597183228
546,7,637,3.4798240661621094
547,7,642,3.8293641805648804
548,7,643,2.9308277368545532
549,7,644,4.149024486541748
550,7,645,4.105488359928131
551,7,647,4.426186978816986
552,7,648,4.293910562992096
553,7,650,3.8822779059410095
554,7,653,4.35118168592453
555,7,654,4.415653347969055
556,7,657,4.543608725070953
557,7,658,3.897615075111389
558,7,659,4.361049234867096
559,7,661,4.434623122215271
560,7,662,3.741462528705597
561,7,667,2.9957330226898193
562,7,669,2.420322597026825
563,7,673,3.809790015220642
564,7,674,3.3956509828567505
565,7,675,4.130008816719055
566,7,676,3.661818504333496
567,7,680,2.881406843662262
568,7,681,2.868296504020691
569,7,683,2.793782353401184
570,8,7,3.828514814376831
571,8,22,4.217392206192017
572,8,50,4.458820223808289
573,8,56,4.163554012775421
574,8,79,4.1776204109191895
575,8,89,4.2057400941848755
576,8,127,4.363598525524139
577,8,144,3.934992551803589
578,8,172,4.267756640911102
579,8,176,4.024606645107269
580,8,182,4.084601998329163
581,8,183,4.170344769954681
582,8,188,3.8096490502357483
583,8,190,4.314937591552734
584,8,210,4.010282754898071
585,8,258,3.8841986656188965
586,8,294,3.1716495752334595
587,8,301,3.412455916404724
588,8,338,2.74466872215271
589,8,385,3.8036981225013733
590,8,457,2.1022912859916687
591,8,511,4.315656423568726
592,8,550,3.425499200820923
593,8,568,3.7526053190231323
594,8,651,4.222674369812012
595,8,685,3.346366584300995
596,8,686,3.746773898601532
597,8,687,2.3385687172412872
598,8,689,3.1075289845466614
599,9,6,4.165965914726257
600,9,286,3.977425694465637
601,9,298,3.9743494987487793
602,9,340,3.8978612422943115
603,9,479,4.5915597677230835
604,9,487,4.400454759597778
605,9,507,4.179674983024597
606,9,521,4.1407328844070435
607,9,527,4.379673600196838
608,9,691,3.6870288848876953
609,10,1,4.184232652187347
610,10,4,3.8481009006500244
611,10,7,4.0529465675354
612,10,13,3.745202124118805
613,10,16,3.6943817138671875
614,10,22,4.433717727661133
615,10,48,4.452681541442871
616,10,56,4.381183385848999
617,10,64,4.69238817691803
618,10,98,4.569161534309387
619,10,99,4.123749732971191
620,10,100,4.420305490493774
621,10,124,4.370939135551453
622,10,127,4.576091170310974
623,10,132,4.392062425613403
624,10,133,4.196266233921051
625,10,135,4.3366652727127075
626,10,144,4.1575124859809875
627,10,155,3.434091806411743
628,10,156,4.222519397735596
629,10,160,3.8747870922088623
630,10,164,3.956083357334137
631,10,168,4.38253790140152
632,10,175,4.102014899253845
633,10,176,4.245336055755615
634,10,183,4.387813210487366
635,10,186,4.194436073303223
636,10,191,4.474394619464874
637,10,194,4.40792590379715
638,10,195,4.235259294509888
639,10,199,4.550071656703949
640,10,200,4.121760725975037
641,10,203,4.129786193370819
642,10,218,3.721070885658264
643,10,223,4.441050887107849
644,10,234,4.043509364128113
645,10,269,4.232880473136902
646,10,275,4.260368645191193
647,10,283,4.039084017276764
648,10,285,4.561837315559387
649,10,289,3.2600033283233643
650,10,294,3.4025371074676514
651,10,321,3.4836456179618835
652,10,340,3.913271427154541
653,10,367,3.772897720336914
654,10,371,3.7102895975112915
655,10,385,4.0285420417785645
656,10,418,3.771784007549286
657,10,420,3.9100253582000732
658,10,435,4.2819154262542725
659,10,447,3.878830373287201
660,10,461,3.830587863922119
661,10,463,4.1439759731292725
662,10,474,4.579623639583588
663,10,475,4.10133957862854
664,10,483,4.824109673500061
665,10,486,4.09129410982132
666,10,488,4.713897109031677
667,10,489,4.4225263595581055
668,10,493,4.479260444641113
669,10,495,3.832755982875824
670,10,496,4.407142102718353
671,10,497,4.16561096906662
672,10,498,4.4734227657318115
673,10,504,4.157547652721405
674,10,505,4.415827095508575
675,10,509,4.12638247013092
676,10,519,4.298332333564758
677,10,521,4.155828356742859
678,10,558,3.895333707332611
679,10,588,4.111367166042328
680,10,603,4.703279137611389
681,10,611,4.428202509880066
682,10,615,4.34529721736908
683,10,651,4.438866972923279
684,10,652,4.194202125072479
685,10,655,4.231252670288086
686,10,656,4.386056065559387
687,10,657,4.5620182156562805
688,10,695,4.003487229347229
689,10,696,3.5915571451187134
690,10,698,3.4655821323394775
691,10,702,3.49290132522583
692,10,703,3.6344289779663086
693,10,704,3.4471678733825684
694,10,705,4.2604660987854
695,10,706,2.718147039413452
696,10,710,4.023430645465851
697,10,711,3.7248700857162476
698,10,712,3.610178828239441
699,11,9,3.7320947647094727
700,11,12,4.326094388961792
701,11,22,4.0692248940467834
702,11,38,2.9660356044769287
703,11,40,2.913816273212433
704,11,47,3.612322211265564
705,11,51,3.5283219814300537
706,11,90,3.1155645847320557
707,11,94,3.0764034390449524
708,11,97,3.7241142988204956
709,11,100,4.055280685424805
710,11,109,3.4777897596359253
711,11,110,2.5739991664886475
712,11,111,3.3760416507720947
713,11,120,2.2082124650478363
714,11,135,3.9684581756591797
715,11,175,3.7262672185897827
716,11,185,4.128928780555725
717,11,190,4.168236255645752
718,11,191,4.111565351486206
719,11,194,4.042412042617798
720,11,203,3.754822313785553
721,11,204,3.777093291282654
722,11,215,3.575376272201538
723,11,216,3.946850597858429
724,11,227,3.3298012614250183
725,11,230,3.4325015544891357
726,11,241,3.5144150257110596
727,11,260,2.4515368044376373
728,11,268,3.8079077005386353
729,11,277,3.409358263015747
730,11,291,3.265642523765564
731,11,300,3.6001044511795044
732,11,312,3.224705457687378
733,11,350,3.087594509124756
734,11,383,2.1772290766239166
735,11,395,2.6246103644371033
736,11,402,3.450295329093933
737,11,425,3.6160531640052795
738,11,428,3.7741774320602417
739,11,429,4.026550054550171
740,11,435,3.911760449409485
741,11,455,3.1730175018310547
742,11,517,3.7309372425079346
743,11,521,3.7816262245178223
744,11,524,4.019706845283508
745,11,558,3.5146507620811462
746,11,561,3.11432421207428
747,11,573,3.246845006942749
748,11,597,3.059704005718231
749,11,652,3.821169137954712
750,11,660,3.7188690900802612
751,11,663,3.7888574600219727
752,11,710,3.645617365837097
753,11,713,3.4433600306510925
754,11,714,3.216504752635956
755,11,720,3.0628550052642822
756,11,721,3.271421790122986
757,11,722,2.8619685769081116
758,11,723,3.1475943326950073
759,11,725,2.630564570426941
760,11,726,2.5107723474502563
761,11,730,3.5725298523902893
762,11,732,3.6628788709640503
763,11,733,3.6332258582115173
764,11,734,2.488800138235092
765,11,735,3.869643211364746
766,11,736,3.933575451374054
767,11,739,3.2020390033721924
768,11,740,3.368932008743286
769,11,741,3.1946516036987305
770,11,743,2.086183875799179
771,11,744,3.3804690837860107
772,11,746,3.631073236465454
773,11,751,3.445974588394165
774,11,752,3.5297873616218567
775,12,15,4.12254273891449
776,12,28,4.2951637506484985
777,12,50,4.733383059501648
778,12,71,4.073778688907623
779,12,82,4.186391830444336
780,12,96,4.439893662929535
781,12,97,4.169534146785736
782,12,132,4.459452331066132
783,12,143,4.104033708572388
784,12,157,4.174805283546448
785,12,172,4.549396634101868
786,12,191,4.5410603284835815
787,12,196,4.324938654899597
788,12,200,4.19122576713562
789,12,204,4.2206871509552
790,12,276,4.006358981132507
791,12,282,4.11253809928894
792,12,300,4.04935359954834
793,12,318,4.815675318241119
794,12,381,3.980516195297241
795,12,402,3.903321921825409
796,12,471,3.9779403805732727
797,12,684,4.210870862007141
798,12,735,4.309777617454529
799,12,753,4.217127561569214
800,12,754,3.587668538093567
801,13,2,2.897213399410248
802,13,11,3.6023330688476562
803,13,14,3.6372530460357666
804,13,21,2.5308385491371155
805,13,24,3.062508702278137
806,13,25,3.173990249633789
807,13,27,3.003039062023163
808,13,29,2.5223037600517273
809,13,40,2.713155448436737
810,13,42,3.526158928871155
811,13,45,3.9320915937423706
812,13,48,3.893462121486664
813,13,56,3.818025588989258
814,13,59,3.6673665046691895
815,13,61,3.4753984212875366
816,13,64,4.148538112640381
817,13,66,3.263086974620819
818,13,71,3.4245428442955017
819,13,72,2.9210633039474487
820,13,73,3.2050326466560364
821,13,88,3.2101359963417053
822,13,90,2.9139095544815063
823,13,94,2.8748810291290283
824,13,97,3.524165153503418
825,13,98,4.016990959644318
826,13,100,3.8592666387557983
827,13,109,3.2762885093688965
828,13,118,2.9704660177230835
829,13,121,3.103761672973633
830,13,124,3.8072410225868225
831,13,137,3.698820173740387
832,13,144,3.583959937095642
833,13,147,3.1073856353759766
834,13,150,3.436419367790222
835,13,153,3.4722962975502014
836,13,154,3.507470488548279
837,13,161,3.2641208171844482
838,13,167,2.7697372436523438
839,13,168,3.8194477558135986
840,13,173,3.9213797450065613
841,13,178,4.045729041099548
842,13,180,3.7601816654205322
843,13,181,3.76526415348053
844,13,185,3.9340761303901672
845,13,186,3.62239807844162
846,13,190,3.9740481972694397
847,13,195,3.6649876832962036
848,13,196,3.6871337890625
849,13,198,3.692602515220642
850,13,201,3.3099573850631714
851,13,208,3.689630925655365
852,13,210,3.6608636379241943
853,13,212,3.428019881248474
854,13,215,3.3743491768836975
855,13,217,3.028339147567749
856,13,219,3.0024701356887817
857,13,226,3.1020402908325195
858,13,229,2.860744893550873
859,13,230,3.2308429479599
860,13,232,3.003842830657959
861,13,238,3.639095723628998
862,13,243,2.1986478567123413
863,13,258,3.5321879386901855
864,13,261,2.2228462994098663
865,13,263,1.7822971940040588
866,13,265,3.5977566242218018
867,13,268,3.608754873275757
868,13,269,3.662504553794861
869,13,270,3.4124696254730225
870,13,271,2.8928375244140625
871,13,272,4.096430540084839
872,13,273,3.274436295032501
873,13,276,3.3547616004943848
874,13,281,2.817721664905548
875,13,287,3.3265918493270874
876,13,289,2.6737791299819946
877,13,290,2.879796028137207
878,13,294,2.8152844309806824
879,13,300,3.3992260694503784
880,13,301,3.055620789527893
881,13,302,3.972157835960388
882,13,303,3.4780943393707275
883,13,305,3.282354176044464
884,13,308,2.7732473611831665
885,13,312,3.022831082344055
886,13,314,1.8688355386257172
887,13,315,3.874359428882599
888,13,317,3.6607202887535095
889,13,318,4.212222695350647
890,13,319,3.0334872007369995
891,13,320,4.041503667831421
892,13,331,3.2621824741363525
893,13,333,3.193506598472595
894,13,334,3.0736535787582397
895,13,338,2.393864542245865
896,13,340,3.3316999673843384
897,13,341,2.6980727910995483
898,13,343,2.875237464904785
899,13,344,3.4903401136398315
900,13,345,3.1929874420166016
901,13,349,2.803446054458618
902,13,351,2.593146562576294
903,13,353,2.1188975870609283
904,13,354,3.2103294134140015
905,13,360,2.924676537513733
906,13,363,2.3297588527202606
907,13,377,2.4431875348091125
908,13,379,2.9305115342140198
909,13,384,2.3811836540699005
910,13,385,3.450319766998291
911,13,387,3.1067276000976562
912,13,391,2.370022237300873
913,13,396,2.725217342376709
914,13,402,3.2486936450004578
915,13,405,2.948352098464966
916,13,409,2.892919182777405
917,13,414,3.112594187259674
918,13,416,3.178126811981201
919,13,418,3.187147378921509
920,13,420,3.3283698558807373
921,13,421,3.288508653640747
922,13,423,3.60776424407959
923,13,428,3.5746875405311584
924,13,431,3.356087803840637
925,13,436,3.4266692399978638
926,13,437,1.8109582364559174
927,13,440,1.9600464403629303
928,13,443,3.548942804336548
929,13,447,3.2964056730270386
930,13,449,2.817108631134033
931,13,450,2.3027166724205017
932,13,451,3.12552809715271
933,13,452,2.4101263284683228
934,13,457,1.770605444908142
935,13,467,3.6485129594802856
936,13,472,2.7909064292907715
937,13,476,2.808571755886078
938,13,477,2.8554272651672363
939,13,480,4.111918807029724
940,13,481,3.5515177249908447
941,13,482,3.7802445888519287
942,13,483,4.290104508399963
943,13,488,4.1715845465660095
944,13,493,3.9215803146362305
945,13,498,3.9153948426246643
946,13,501,3.204260766506195
947,13,502,3.3148539066314697
948,13,505,3.854537606239319
949,13,508,3.334614336490631
950,13,509,3.5516145825386047
951,13,514,3.695211410522461
952,13,516,3.6976519227027893
953,13,517,3.5310468077659607
954,13,519,3.730979561805725
955,13,520,3.8884928822517395
956,13,524,3.823169469833374
957,13,526,3.631998896598816
958,13,530,3.7373095750808716
959,13,539,2.212444692850113
960,13,540,2.378363758325577
961,13,546,2.724333107471466
962,13,548,2.1195268630981445
963,13,564,1.9066433608531952
964,13,567,2.872723340988159
965,13,570,2.8694170713424683
966,13,588,3.5360324382781982
967,13,589,3.4883370995521545
